09.11.2023	23:55:08	63.850	-22.588	5.6 km	1.0	89.47	7.2 km W of Grindavík
09.11.2023	23:53:09	63.927	-21.438	8.0 km	0.1	76.48	2.5 km SW of Raufarhólshellir
09.11.2023	23:49:36	63.798	-22.670	6.1 km	0.6	64.29	1.8 km E of Reykjanestá
09.11.2023	23:48:18	63.979	-21.425	6.9 km	1.1	90.01	3.7 km SSE of Þrengsli
09.11.2023	23:47:45	63.938	-21.454	5.0 km	1.5	90.11	2.8 km W of Raufarhólshellir
09.11.2023	23:46:58	63.938	-21.459	3.9 km	1.2	90.07	3.0 km W of Raufarhólshellir
09.11.2023	23:42:51	63.934	-21.463	4.8 km	1.1	90.07	3.3 km WSW of Raufarhólshellir
09.11.2023	23:41:54	63.900	-21.462	10.0 km	0.1	88.78	5.5 km SW of Raufarhólshellir
09.11.2023	23:40:39	63.922	-21.423	24.8 km	0.2	65.11	2.4 km SSW of Raufarhólshellir
09.11.2023	23:40:00	63.927	-21.437	7.5 km	0.4	90.01	2.5 km SW of Raufarhólshellir
09.11.2023	23:39:07	63.924	-21.457	5.1 km	0.4	90.01	3.5 km WSW of Raufarhólshellir
09.11.2023	23:38:35	63.922	-21.441	5.7 km	0.4	81.35	3.0 km SW of Raufarhólshellir
09.11.2023	23:37:56	63.934	-21.439	7.7 km	0.5	90.01	2.2 km WSW of Raufarhólshellir
09.11.2023	23:37:01	63.926	-21.443	7.3 km	0.3	90.01	2.8 km SW of Raufarhólshellir
09.11.2023	23:34:13	63.926	-21.442	6.7 km	0.2	90.01	2.7 km SW of Raufarhólshellir
09.11.2023	23:28:52	63.801	-22.678	6.4 km	1.2	90.06	1.3 km E of Reykjanestá
09.11.2023	23:28:15	63.928	-21.436	1.4 km	0.3	90.01	2.4 km SW of Raufarhólshellir
09.11.2023	23:27:19	63.937	-21.445	4.8 km	0.3	38.7	2.4 km W of Raufarhólshellir
09.11.2023	23:23:53	63.811	-22.682	5.4 km	0.1	48.04	1.7 km NE of Reykjanestá
09.11.2023	23:18:30	63.847	-22.570	6.2 km	1.0	90.07	6.3 km W of Grindavík
09.11.2023	23:08:58	63.845	-22.671	3.6 km	0.4	67.28	5.3 km NNE of Reykjanestá
09.11.2023	23:05:19	63.930	-21.441	7.4 km	0.5	90.02	2.5 km WSW of Raufarhólshellir
09.11.2023	23:04:31	64.340	-23.654	7.5 km	1.4	43.64	57.0 km NW of Sandgerði
09.11.2023	22:59:36	63.930	-21.442	5.5 km	0.5	88.97	2.5 km WSW of Raufarhólshellir
09.11.2023	22:51:54	63.792	-22.659	5.4 km	0.2	90.01	2.4 km ESE of Reykjanestá
09.11.2023	22:46:07	63.934	-21.447	6.1 km	0.2	75.11	2.6 km WSW of Raufarhólshellir
09.11.2023	22:44:52	63.800	-22.680	5.0 km	0.4	90.01	1.2 km E of Reykjanestá
09.11.2023	22:42:23	63.720	-22.881	5.3 km	0.8	33.43	4.5 km ESE of Eldey
09.11.2023	22:41:13	63.769	-22.824	12.9 km	0.4	34.26	6.8 km WSW of Reykjanestá
09.11.2023	22:38:04	63.792	-22.662	5.6 km	0.3	90.01	2.3 km ESE of Reykjanestá
09.11.2023	22:37:43	63.855	-22.638	5.4 km	0.8	90.03	6.9 km NNE of Reykjanestá
09.11.2023	22:33:34	63.795	-22.671	5.3 km	0.4	90.01	1.8 km ESE of Reykjanestá
09.11.2023	22:32:54	63.650	-23.008	1.1 km	0.8	54.49	9.0 km S of Eldeyjardrangur
09.11.2023	22:26:46	63.940	-21.438	6.0 km	0.8	90.02	2.0 km W of Raufarhólshellir
09.11.2023	22:25:20	63.852	-22.567	6.8 km	1.2	90.08	6.3 km WNW of Grindavík
09.11.2023	22:22:44	63.921	-19.092	1.1 km	0.8	90.01	7.9 km S of Landmannalaugar
09.11.2023	22:16:25	63.804	-22.677	6.2 km	0.2	69.83	1.5 km ENE of Reykjanestá
09.11.2023	22:13:24	63.805	-22.673	5.7 km	1.1	90.05	1.7 km ENE of Reykjanestá
09.11.2023	22:12:45	63.818	-22.710	4.5 km	0.1	74.58	2.0 km N of Reykjanestá
09.11.2023	22:09:02	63.800	-22.672	5.4 km	0.8	90.05	1.6 km E of Reykjanestá
09.11.2023	22:04:56	63.885	-22.399	4.2 km	0.8	99.0	5.5 km NNE of Grindavík
09.11.2023	22:01:26	63.953	-20.849	1.5 km	0.7	90.01	7.7 km ENE of Selfoss
09.11.2023	22:01:12	63.810	-22.673	5.7 km	0.1	90.01	1.9 km NE of Reykjanestá
09.11.2023	21:59:33	63.875	-22.398	5.2 km	1.2	99.0	4.5 km NNE of Grindavík
09.11.2023	21:47:45	63.892	-22.384	5.4 km	1.3	99.0	5.5 km WSW of Fagradalsfjall
09.11.2023	21:41:19	63.894	-22.392	5.4 km	1.2	99.0	5.8 km W of Fagradalsfjall
09.11.2023	21:37:37	63.803	-22.669	5.7 km	1.4	90.07	1.8 km E of Reykjanestá
09.11.2023	21:24:48	63.962	-21.762	6.0 km	1.4	90.1	6.1 km WSW of Bláfjallaskáli
09.11.2023	21:18:34	63.924	-19.098	0.1 km	1.6	99.0	7.6 km SSW of Landmannalaugar
09.11.2023	21:14:54	63.796	-22.673	7.3 km	0.2	78.12	1.7 km ESE of Reykjanestá
09.11.2023	21:03:40	63.805	-22.672	5.1 km	0.3	53.29	1.7 km ENE of Reykjanestá
09.11.2023	21:03:21	63.891	-22.395	5.0 km	0.8	99.0	6.0 km WSW of Fagradalsfjall
09.11.2023	20:52:18	63.800	-22.681	7.1 km	0.1	61.04	1.2 km E of Reykjanestá
09.11.2023	20:51:05	63.824	-22.753	5.1 km	1.0	90.03	3.5 km NW of Reykjanestá
09.11.2023	20:32:32	63.881	-22.399	4.5 km	1.1	99.0	5.1 km NNE of Grindavík
09.11.2023	20:20:08	63.874	-22.403	5.2 km	2.3	99.0	4.4 km NNE of Grindavík
09.11.2023	20:18:10	63.938	-21.447	5.8 km	2.0	99.0	2.5 km W of Raufarhólshellir
09.11.2023	20:16:26	63.834	-22.619	6.2 km	0.1	32.09	5.7 km NE of Reykjanestá
09.11.2023	20:07:29	63.934	-21.443	5.8 km	1.5	99.0	2.3 km WSW of Raufarhólshellir
09.11.2023	20:03:44	63.937	-21.446	6.1 km	2.1	99.0	2.4 km W of Raufarhólshellir
09.11.2023	19:55:01	63.868	-22.528	4.3 km	1.6	99.0	5.3 km NW of Grindavík
09.11.2023	19:50:00	63.809	-22.674	5.3 km	0.3	77.08	1.8 km ENE of Reykjanestá
09.11.2023	19:48:52	63.863	-22.536	3.3 km	0.1	90.02	5.3 km WNW of Grindavík
09.11.2023	19:47:35	66.392	-17.913	10.0 km	1.3	99.0	17.1 km SSE of Grímsey
09.11.2023	19:43:14	64.053	-21.268	5.2 km	0.2	58.54	4.3 km SW of Hrómundartindi
09.11.2023	19:31:12	63.798	-23.098	1.1 km	0.5	30.21	9.2 km NW of Eldeyjardrangur
09.11.2023	19:21:25	64.780	-19.035	4.9 km	1.2	90.01	26.1 km ESE of Hveravellir
09.11.2023	19:19:08	63.851	-22.640	5.3 km	0.3	90.02	6.5 km NNE of Reykjanestá
09.11.2023	19:08:51	63.831	-22.779	4.7 km	0.9	90.01	5.0 km NW of Reykjanestá
09.11.2023	19:03:00	63.856	-22.550	5.1 km	0.6	90.02	5.6 km WNW of Grindavík
09.11.2023	18:49:32	63.865	-22.446	1.9 km	0.7	99.0	2.9 km N of Grindavík
09.11.2023	18:28:58	63.850	-22.562	5.6 km	0.9	99.0	6.0 km WNW of Grindavík
09.11.2023	18:22:37	63.808	-22.698	9.2 km	0.9	37.8	0.9 km NNE of Reykjanestá
09.11.2023	18:19:27	63.856	-22.552	5.5 km	1.7	99.0	5.7 km WNW of Grindavík
09.11.2023	18:01:16	63.799	-22.674	6.2 km	0.1	90.01	1.5 km E of Reykjanestá
09.11.2023	17:45:31	63.851	-22.562	5.9 km	1.8	99.0	6.0 km WNW of Grindavík
09.11.2023	17:25:42	64.603	-17.135	1.1 km	1.1	71.27	19.2 km ESE of Bárðarbunga
09.11.2023	17:20:29	63.924	-21.431	6.4 km	1.0	90.01	2.5 km SW of Raufarhólshellir
09.11.2023	17:10:29	63.870	-22.514	4.2 km	0.4	90.02	4.9 km NW of Grindavík
09.11.2023	17:05:43	63.811	-22.662	6.4 km	0.3	52.73	2.4 km ENE of Reykjanestá
09.11.2023	16:40:21	63.786	-22.638	3.0 km	0.3	90.01	3.7 km ESE of Reykjanestá
09.11.2023	16:37:58	66.261	-16.739	10.1 km	1.6	90.01	13.6 km WSW of Kópasker
09.11.2023	16:24:47	63.803	-22.665	5.8 km	0.4	90.01	2.0 km E of Reykjanestá
09.11.2023	16:23:29	63.795	-22.659	5.0 km	0.4	90.01	2.3 km ESE of Reykjanestá
09.11.2023	16:22:17	63.929	-21.441	5.2 km	0.7	90.01	2.5 km WSW of Raufarhólshellir
09.11.2023	16:12:58	63.932	-21.444	5.7 km	0.7	74.36	2.5 km WSW of Raufarhólshellir
09.11.2023	16:11:52	63.939	-21.430	8.3 km	0.1	35.95	1.6 km W of Raufarhólshellir
09.11.2023	16:10:30	63.801	-22.685	4.8 km	0.1	90.03	1.0 km E of Reykjanestá
09.11.2023	16:09:33	63.975	-21.950	1.1 km	1.0	90.02	6.2 km SW of Helgafell
