13.11.2023	23:53:34	63.852	-22.424	8.5 km	0.1	79.36	1.7 km NNE of Grindavík
13.11.2023	23:46:30	63.834	-22.450	4.7 km	1.4	99.0	0.7 km SSW of Grindavík
13.11.2023	23:42:43	63.866	-22.410	3.1 km	0.5	90.01	3.4 km NNE of Grindavík
13.11.2023	23:38:57	63.870	-22.416	1.3 km	0.3	72.96	3.7 km NNE of Grindavík
13.11.2023	23:38:07	63.820	-22.459	5.3 km	0.9	90.02	2.2 km SSW of Grindavík
13.11.2023	23:36:34	63.863	-22.420	5.9 km	1.4	90.02	2.9 km NNE of Grindavík
13.11.2023	23:36:10	63.904	-22.362	5.7 km	1.0	90.04	4.3 km W of Fagradalsfjall
13.11.2023	23:32:13	63.873	-22.397	3.5 km	1.4	99.0	4.4 km NNE of Grindavík
13.11.2023	23:30:48	63.870	-22.404	1.7 km	0.1	90.01	3.9 km NNE of Grindavík
13.11.2023	23:30:22	63.869	-22.403	4.3 km	1.5	99.0	3.9 km NNE of Grindavík
13.11.2023	23:26:40	63.760	-22.313	0.9 km	1.3	35.08	10.8 km SE of Grindavík
13.11.2023	23:24:45	63.861	-22.443	5.8 km	1.7	99.0	2.5 km N of Grindavík
13.11.2023	23:17:17	63.852	-22.439	6.2 km	0.8	90.03	1.5 km N of Grindavík
13.11.2023	23:15:09	63.851	-22.427	4.2 km	0.1	70.25	1.6 km NNE of Grindavík
13.11.2023	23:13:39	63.826	-22.457	5.3 km	0.4	59.87	1.6 km SSW of Grindavík
13.11.2023	23:10:36	63.859	-22.419	5.4 km	1.7	99.0	2.6 km NNE of Grindavík
13.11.2023	23:09:26	63.903	-22.362	3.7 km	0.3	90.01	4.3 km W of Fagradalsfjall
13.11.2023	23:06:51	63.832	-22.461	6.3 km	1.0	70.66	1.2 km SW of Grindavík
13.11.2023	23:03:15	63.830	-22.454	5.3 km	0.4	90.04	1.1 km SSW of Grindavík
13.11.2023	22:59:01	63.902	-22.356	6.3 km	0.2	90.01	4.0 km W of Fagradalsfjall
13.11.2023	22:58:55	63.785	-22.737	1.1 km	0.5	90.01	2.3 km SW of Reykjanestá
13.11.2023	22:57:19	63.934	-21.911	6.7 km	0.2	44.23	9.0 km SSW of Helgafell
13.11.2023	22:56:22	63.927	-21.918	7.5 km	2.2	99.0	8.4 km ENE of Krýsuvík
13.11.2023	22:55:14	63.876	-22.691	1.1 km	0.2	71.33	8.5 km N of Reykjanestá
13.11.2023	22:52:01	63.851	-22.435	5.4 km	1.0	90.05	1.4 km NNE of Grindavík
13.11.2023	22:51:31	63.849	-22.433	4.4 km	1.1	99.0	1.2 km NNE of Grindavík
13.11.2023	22:48:49	63.833	-22.440	5.8 km	0.2	90.01	0.7 km SSE of Grindavík
13.11.2023	22:47:12	63.916	-21.917	7.2 km	0.8	90.02	7.9 km ENE of Krýsuvík
13.11.2023	22:46:41	63.943	-21.613	10.6 km	1.3	90.01	4.8 km SSE of Bláfjallaskáli
13.11.2023	22:44:55	63.862	-22.409	3.9 km	1.6	90.06	3.1 km NNE of Grindavík
13.11.2023	22:43:55	63.879	-22.393	6.4 km	0.2	90.02	5.1 km NNE of Grindavík
13.11.2023	22:40:12	63.924	-21.909	7.4 km	0.4	90.01	8.7 km ENE of Krýsuvík
13.11.2023	22:37:20	63.849	-22.437	5.5 km	1.0	90.02	1.2 km NNE of Grindavík
13.11.2023	22:21:42	63.834	-22.452	5.0 km	1.2	90.02	0.7 km SW of Grindavík
13.11.2023	22:19:28	63.876	-22.487	3.7 km	0.2	90.01	4.7 km NNW of Grindavík
13.11.2023	22:16:38	63.862	-22.414	5.0 km	1.2	90.06	2.9 km NNE of Grindavík
13.11.2023	22:14:48	63.919	-21.924	8.3 km	0.2	90.01	7.8 km ENE of Krýsuvík
13.11.2023	22:04:15	63.868	-22.425	4.3 km	0.5	90.01	3.4 km NNE of Grindavík
13.11.2023	22:03:18	63.853	-22.430	4.7 km	0.1	81.63	1.7 km NNE of Grindavík
13.11.2023	22:01:46	63.848	-22.433	6.1 km	0.2	90.01	1.1 km NNE of Grindavík
13.11.2023	22:01:06	63.864	-22.413	2.5 km	0.6	90.02	3.2 km NNE of Grindavík
13.11.2023	21:59:45	63.869	-22.399	4.2 km	0.2	90.02	4.0 km NNE of Grindavík
13.11.2023	21:57:05	63.843	-22.443	5.7 km	0.8	90.03	0.5 km N of Grindavík
13.11.2023	21:55:25	63.858	-22.423	5.4 km	2.6	99.0	2.3 km NNE of Grindavík
