08.11.2023	23:05:32	63.874	-22.455	5.1 km	0.9	40.53	4.0 km N of Grindavík
08.11.2023	22:56:56	63.874	-22.463	4.4 km	2.1	90.08	4.0 km NNW of Grindavík
08.11.2023	22:55:25	63.879	-22.382	5.3 km	0.6	90.03	5.4 km NNE of Grindavík
08.11.2023	22:54:49	64.067	-21.176	5.2 km	1.1	90.01	1.7 km SE of Hrómundartindi
08.11.2023	22:51:29	63.874	-22.449	4.8 km	1.4	90.05	3.9 km N of Grindavík
08.11.2023	22:48:54	63.886	-22.393	5.3 km	1.7	90.06	5.8 km NNE of Grindavík
08.11.2023	22:45:29	63.865	-22.449	5.6 km	1.8	90.08	2.9 km N of Grindavík
08.11.2023	22:37:29	63.862	-22.455	1.7 km	0.1	90.02	2.6 km NNW of Grindavík
08.11.2023	22:34:34	63.873	-22.463	5.3 km	1.4	90.06	3.9 km NNW of Grindavík
08.11.2023	22:20:34	63.865	-22.451	2.6 km	1.6	99.0	3.0 km N of Grindavík
08.11.2023	22:16:53	63.897	-22.380	5.8 km	0.9	99.0	5.2 km W of Fagradalsfjall
08.11.2023	22:13:45	63.867	-22.449	2.6 km	1.7	99.0	3.2 km N of Grindavík
08.11.2023	22:13:29	63.867	-22.451	2.6 km	1.8	99.0	3.1 km N of Grindavík
08.11.2023	22:03:12	63.874	-22.388	5.5 km	2.7	99.0	4.7 km NE of Grindavík
08.11.2023	21:44:02	63.870	-22.445	2.7 km	1.8	99.0	3.4 km N of Grindavík
08.11.2023	21:42:09	63.863	-22.454	0.1 km	0.6	99.0	2.8 km N of Grindavík
08.11.2023	21:39:47	63.868	-22.403	0.1 km	0.5	99.0	3.8 km NNE of Grindavík
08.11.2023	21:39:17	63.868	-22.390	5.8 km	2.0	99.0	4.2 km NE of Grindavík
08.11.2023	21:38:36	63.866	-22.451	0.1 km	0.3	99.0	3.0 km N of Grindavík
08.11.2023	21:25:45	63.878	-22.373	3.8 km	0.9	99.0	5.5 km WSW of Fagradalsfjall
