10.11.2023	23:57:58	63.918	-23.201	1.1 km	2.0	88.73	23.0 km NNW of Eldey
10.11.2023	23:57:25	63.940	-22.249	4.0 km	1.6	90.03	3.8 km W of Keilir
10.11.2023	23:57:23	63.836	-22.459	6.1 km	2.0	90.03	0.9 km WSW of Grindavík
10.11.2023	23:56:47	63.815	-23.912	56.2 km	3.1	90.01	34.3 km WNW of Geirfugladrangur
10.11.2023	23:56:12	63.856	-22.459	2.7 km	2.3	90.06	2.1 km NNW of Grindavík
10.11.2023	23:54:48	63.869	-22.821	8.2 km	3.0	90.01	9.5 km NW of Reykjanestá
10.11.2023	23:54:23	63.837	-22.473	2.9 km	3.1	90.04	1.5 km W of Grindavík
10.11.2023	23:54:02	63.821	-22.478	4.7 km	2.8	90.09	2.6 km SW of Grindavík
10.11.2023	23:53:41	63.829	-22.462	5.3 km	1.4	90.03	1.4 km SW of Grindavík
10.11.2023	23:52:32	63.817	-22.492	5.4 km	3.4	90.16	3.4 km SW of Grindavík
10.11.2023	23:52:11	63.976	-22.160	7.6 km	1.2	69.92	3.9 km N of Keilir
10.11.2023	23:51:53	63.798	-22.491	3.6 km	2.5	90.03	5.1 km SSW of Grindavík
10.11.2023	23:51:38	63.668	-22.604	1.1 km	1.9	44.03	15.5 km SSE of Reykjanestá
10.11.2023	23:51:10	63.902	-22.393	10.5 km	1.5	90.01	5.8 km W of Fagradalsfjall
10.11.2023	23:50:58	63.792	-22.472	2.7 km	1.9	90.01	5.4 km SSW of Grindavík
10.11.2023	23:50:39	63.862	-22.425	6.9 km	1.6	90.02	2.7 km NNE of Grindavík
10.11.2023	23:49:44	63.816	-22.473	6.0 km	1.4	61.67	2.9 km SSW of Grindavík
10.11.2023	23:49:10	63.835	-22.495	7.9 km	2.8	90.05	2.6 km W of Grindavík
10.11.2023	23:48:38	63.840	-22.876	6.1 km	2.7	90.01	9.5 km WNW of Reykjanestá
10.11.2023	23:48:29	63.752	-23.009	1.1 km	2.1	90.01	2.6 km NNW of Eldeyjardrangur
10.11.2023	23:48:08	63.869	-22.414	4.5 km	1.9	90.02	3.6 km NNE of Grindavík
